Running with 213 features on 1630 methods
    42 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.Controller: boolean onKeyUp(int,android.view.KeyEvent)>')
    43 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.connectivity.Tethering$TetherInterfaceSM$InitialState: void exit()>')
    44 3:neithern 3:neithern       0,0.333,*0.667 ('<android.net.sip.SipManager: void close(java.lang.String)>')
    45 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.camera.LocationManager: void recordLocation(boolean)>')
    46 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.settings.PrivacySettings: void onResume()>')
    47 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.group.GroupEditorFragment$3: android.content.CursorLoader onCreateLoader(int,android.os.Bundle)>')
    48 3:neithern 3:neithern       0,0.333,*0.667 ('<com.google.common.io.ByteStreams: long length(com.google.common.io.InputSupplier)>')
    49 3:neithern 3:neithern       0,0.333,*0.667 ('<android.nfc.NfcAdapter: void disableForegroundDispatch(android.app.Activity)>')
    50 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    51 3:neithern 3:neithern       0.333,0,*0.667 ('<android.view.IWindowManager$Stub$Proxy: void executeAppTransition()>')
    52 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.BitmapOverlayEffect: void apply(int,int,int,int)>')
    53 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.accounts.SyncSettings: void onCreate(android.os.Bundle)>')
    54 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.DefaultContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    55 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.transaction.SmsMessageSender: void <init>(android.content.Context,java.lang.String[],java.lang.String,long)>')
    56 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.NotificationMgr: void updateInCallNotification()>')
    57 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.keyboard.internal.PointerTrackerQueue: void releaseAllPointers(long)>')
    58 3:neithern 3:neithern       0,0.333,*0.667 ('<android.hardware.Camera: android.hardware.Camera open()>')
    59 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.connectivity.Tethering$TetherInterfaceSM$InitialState: void exit()>')
    60 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.ChooseLockGeneric$ChooseLockGenericFragment: void onActivityCreated(android.os.Bundle)>')
    61 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.CallContactActivity: void onServiceCompleted(android.content.Intent)>')
    62 3:neithern   1:source   +   *0.667,0,0.333 ('<com.android.server.ProcessMap: java.lang.Object get(java.lang.String,int)>')
    63 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.EventInfoFragment: void showContactInfo(com.android.calendar.CalendarEventModel$Attendee,android.graphics.Rect)>')
    64 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.Settings: void setListAdapter(android.widget.ListAdapter)>')
    65 3:neithern 3:neithern       0,0.333,*0.667 ('<android.os.MessageQueue: boolean enqueueMessage(android.os.Message,long)>')
    66 3:neithern 3:neithern       0.333,0,*0.667 ('<android.app.Activity: void finish()>')
    67 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void setQueryString(java.lang.String,boolean)>')
    68 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.TabControl: com.android.browser.SnapshotTab createSnapshotTab(long)>')
    69 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void updateAfterRadioTechnologyChange()>')
    70 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void onBackPressed()>')
    71 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.accounts.SyncSettings: void onCreate(android.os.Bundle)>')
    72 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.JoinContactListFragment: void onAttach(android.app.Activity)>')
    73 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.exchange.ExchangeService$2: void startSync(long,boolean)>')
    74 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.exchange.adapter.ContactsSyncAdapter$ContactOperations: void delete(long)>')
    75 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.content.PackageMonitor: void onReceive(android.content.Context,android.content.Intent)>')
    76 3:neithern 3:neithern       0.333,0,*0.667 ('<android.accessibilityservice.UiTestAutomationBridge: void disconnect()>')
    77 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.data.Conversation: void setRecipients(com.android.mms.data.ContactList)>')
    78 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.systemui.SwipeHelper$2: void onAnimationEnd(android.animation.Animator)>')
    79 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.keyboard.PointerTracker: void onRegisterKey(com.android.inputmethod.keyboard.Key)>')
    80 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.AccessibilitySettings: void onActivityCreated(android.os.Bundle)>')
    81 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.util.Recycler$SmsRecycler: void deleteOldMessagesByThreadId(android.content.Context,long)>')
    82 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.camera.ui.InLineSettingKnob$3: boolean onTouch(android.view.View,android.view.MotionEvent)>')
    83 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.EventInfoFragment: void showContactInfo(com.android.calendar.CalendarEventModel$Attendee,android.graphics.Rect)>')
    84 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.vcard.VCardParserImpl_V40: boolean parseItem()>')
    85 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.CallContactActivity: void onServiceCompleted(android.content.Intent)>')
    86 3:neithern 3:neithern       0,0.333,*0.667 ('<android.app.Activity: boolean onSearchRequested()>')
    87 3:neithern 3:neithern       0,0.333,*0.667 ('<android.bluetooth.IBluetooth$Stub$Proxy: boolean startDiscovery()>')
    88 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void setQueryString(java.lang.String,boolean)>')
    89 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.editor.StructuredNameEditorView: void notifyEditorListener()>')
    90 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.editor.BaseRawContactEditorView: void setPhotoBitmap(android.graphics.Bitmap)>')
    91 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.latin.LatinIME: void onStartInputView(android.view.inputmethod.EditorInfo,boolean)>')
    92 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.systemui.SystemUIService: void onCreate()>')
    93 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.group.GroupEditorFragment$Member: void <init>(long,java.lang.String,long,java.lang.String,java.lang.String)>')
    94 3:neithern 3:neithern       0,0.333,*0.667 ('<android.content.SyncManager: void <init>(android.content.Context,boolean)>')
    95 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.ComposeMessageActivityNoLockScreen: void onCreate(android.os.Bundle)>')
    96 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.JoinContactListFragment: void onAttach(android.app.Activity)>')
    97 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.settings.vpn2.VpnSettings: void onPause()>')
    98 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.model.AccountTypeManagerImpl$1: void run()>')
    99 3:neithern     2:sink   +   0,*0.667,0.333 ('<com.android.server.MountService: int mountVolume(java.lang.String)>')
   100 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.dialog.ClearFrequentsDialog$1$1: java.lang.Object doInBackground(java.lang.Object[])>')
   101 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.ComposeMessageActivityNoLockScreen: void onCreate(android.os.Bundle)>')
   102 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallTouchUi: void onClick(android.view.View)>')
   103 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.Settings$LocationSettingsActivity: void onBuildHeaders(java.util.List)>')
   104 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.keyboard.internal.PointerTrackerQueue: void releaseAllPointers(long)>')
   105 3:neithern 3:neithern       0,0.333,*0.667 ('<android.app.Activity: void finishActivity(int)>')
   106 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.AccessibilitySettings$ToggleAccessibilityServicePreferenceFragment: void onActivityCreated(android.os.Bundle)>')
   107 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.providers.downloads.DownloadService$UpdateThread: void run()>')
   108 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.Tab: void <init>(com.android.browser.WebViewController,android.webkit.WebView)>')
   109 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.widget.SettingsAppWidgetProvider$SettingsObserver: void onChange(boolean)>')
   110 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.activities.PeopleActivity: boolean onSearchRequested()>')
   111 3:neithern 3:neithern       0.333,0,*0.667 ('<android.app.ActivityGroup: void finish()>')

Class details: === Detailed Accuracy By Class ===

               TP Rate   FP Rate   Precision   Recall  F-Measure   ROC Area  Class
                 0.95      0.008      0.943     0.95      0.946      0.984    source
                 0.924     0.014      0.948     0.924     0.936      0.96     sink
                 0.974     0.064      0.968     0.974     0.971      0.955    neithernor
Weighted Avg.    0.961     0.046      0.96      0.961     0.96       0.96 

Ran on a training set of 139 sources, 238 sinks, and 738 neither-nors
Time to classify sources/sinks/neither: 959099 ms
We have a set of 18111 sources and sinks.
Running category classifier on 58 instances with 269 attributes...
 inst#     actual  predicted error distribution (id)
     1 5:ACCOUNT_ 5:ACCOUNT_       0.033,0,0.077,0.121,*0.143,0.099,0.044,0.132,0.022,0.11,0.066,0.088,0.011,0.055 ('<android.test.IsolatedContext$MockAccountManager: android.accounts.AccountManagerFuture getAuthToken(android.accounts.Account,java.lang.String,boolean,android.accounts.AccountManagerCallback,android.os.Handler)>')
     2 4:NETWORK_ 12:SYSTEM_   +   0.011,0.099,0.121,0.132,0,0.088,0.022,0.033,0.077,0.11,0.066,*0.143,0.055,0.044 ('<com.android.internal.telephony.OperatorInfo: java.lang.String toString()>')
     3 12:SYSTEM_ 12:SYSTEM_       0.022,0.077,0.132,0.121,0,0.11,0.033,0.044,0.088,0.099,0.066,*0.143,0.011,0.055 ('<com.android.internal.telephony.RIL: void getSmscAddress(android.os.Message)>')
     4 3:LOCATION 3:LOCATION       0.033,0.022,*0.143,0.132,0.011,0.11,0.044,0.055,0.088,0.099,0.077,0.121,0,0.066 ('<android.telephony.TelephonyManager: android.telephony.CellLocation getCellLocation()>')
     5 7:BLUETOOT 7:BLUETOOT       0.044,0.022,0.077,0.132,0,0.121,*0.143,0.055,0.033,0.099,0.066,0.11,0.011,0.088 ('<android.bluetooth.BluetoothDevice: java.lang.String getName()>')
     6  9:SMS_MMS 4:NETWORK_   +   0.088,0.011,0.11,*0.143,0,0.099,0.033,0.044,0.022,0.121,0.077,0.132,0.066,0.055 ('<com.google.android.mms.pdu.DeliveryInd: byte[] getMessageId()>')
     1 5:ACCOUNT_ 5:ACCOUNT_       0.033,0.011,0.077,0.121,*0.143,0.099,0.044,0.132,0.022,0.11,0.066,0.088,0,0.055 ('<android.accounts.AccountManager: java.lang.String peekAuthToken(android.accounts.Account,java.lang.String)>')
     2 4:NETWORK_ 12:SYSTEM_   +   0.022,0.011,0.088,0.132,0,0.11,0.033,0.044,0.099,0.121,0.077,*0.143,0.066,0.055 ('<org.apache.harmony.xnet.provider.jsse.SSLInputStream: long readUint32()>')
     3 12:SYSTEM_ 12:SYSTEM_       0.022,0.011,0.088,0.132,0,0.11,0.033,0.044,0.099,0.121,0.077,*0.143,0.066,0.055 ('<org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl: java.lang.String[] getEnabledProtocols()>')
     4 3:LOCATION 12:SYSTEM_   +   0.022,0.011,0.11,0.132,0,0.099,0.033,0.044,0.088,0.121,0.077,*0.143,0.066,0.055 ('<com.android.server.location.PassiveProvider: com.android.internal.location.ProviderProperties getProperties()>')
     5 7:BLUETOOT 7:BLUETOOT       0.044,0.011,0.077,0.132,0,0.121,*0.143,0.055,0.033,0.099,0.066,0.11,0.022,0.088 ('<android.bluetooth.BluetoothHeadset: int getConnectionState(android.bluetooth.BluetoothDevice)>')
     6  9:SMS_MMS 12:SYSTEM_   +   0.044,0.022,0.099,0.132,0,0.121,0.055,0.066,0.033,0.11,0.088,*0.143,0.011,0.077 ('<android.provider.Telephony$Sms: android.database.Cursor query(android.content.ContentResolver,java.lang.String[])>')
     1 5:ACCOUNT_ 5:ACCOUNT_       0.022,0,0.077,0.121,*0.143,0.099,0.033,0.132,0.066,0.11,0.055,0.088,0.011,0.044 ('<android.accounts.AccountManager: android.accounts.AccountManagerFuture getAuthToken(android.accounts.Account,java.lang.String,boolean,android.accounts.AccountManagerCallback,android.os.Handler)>')
     2 10:CONTACT 10:CONTACT       0.033,0.011,0.088,0.132,0,0.121,0.044,0.055,0.099,*0.143,0.077,0.11,0.022,0.066 ('<com.android.contacts.list.ProfileAndContactsLoader: android.database.Cursor loadInBackground()>')
     3 12:SYSTEM_ 4:NETWORK_   +   0.022,0,0.099,*0.143,0.011,0.088,0.033,0.044,0.11,0.121,0.077,0.132,0.066,0.055 ('<com.android.server.net.NetworkStatsService$DefaultNetworkStatsSettings: long getPollInterval()>')
     4 3:LOCATION 3:LOCATION       0.033,0.011,*0.143,0.132,0,0.121,0.044,0.055,0.088,0.099,0.077,0.11,0.022,0.066 ('<com.android.server.location.LocationBasedCountryDetector: android.location.Country detectCountry()>')
     5 7:BLUETOOT 7:BLUETOOT       0.033,0.011,0.066,0.132,0,0.121,*0.143,0.044,0.077,0.099,0.055,0.11,0.022,0.088 ('<android.bluetooth.BluetoothPan: boolean isTetheringOn()>')
     6     14:NFC     14:NFC       0.033,0.011,0.077,0.132,0,0.121,0.055,0.044,0.088,0.099,0.066,0.11,0.022,*0.143 ('<android.nfc.tech.NfcB: byte[] transceive(byte[],boolean)>')
     1 5:ACCOUNT_ 5:ACCOUNT_       0.044,0,0.077,0.121,*0.143,0.099,0.022,0.132,0.066,0.11,0.055,0.088,0.011,0.033 ('<android.test.IsolatedContext$MockAccountManager: android.accounts.AccountManagerFuture getAuthToken(android.accounts.Account,java.lang.String,boolean,android.accounts.AccountManagerCallback,android.os.Handler)>')
     2 10:CONTACT 10:CONTACT       0.044,0,0.077,0.121,0.055,0.11,0.022,0.132,0.088,*0.143,0.066,0.099,0.011,0.033 ('<android.provider.ContactsContract$ProfileSyncState: byte[] get(android.content.ContentProviderClient,android.accounts.Account)>')
     3 12:SYSTEM_ 12:SYSTEM_       0.044,0.121,0.132,0.11,0,0.088,0.022,0.055,0.099,0.077,0.066,*0.143,0.011,0.033 ('<com.android.internal.telephony.PhoneBase: void getSmscAddress(android.os.Message)>')
     4 3:LOCATION 3:LOCATION       0.033,0.044,*0.143,0.132,0.055,0.099,0.011,0.066,0.121,0.088,0.077,0.11,0,0.022 ('<com.android.server.LocationManagerService: java.lang.String getBestProvider(android.location.Criteria,boolean)>')
     5 7:BLUETOOT 7:BLUETOOT       0.044,0.011,0.077,0.132,0,0.121,*0.143,0.055,0.088,0.099,0.066,0.11,0.022,0.033 ('<android.bluetooth.IBluetoothPbap$Stub$Proxy: android.bluetooth.BluetoothDevice getClient()>')
     6     14:NFC     14:NFC       0.033,0.011,0.077,0.132,0,0.121,0.066,0.044,0.088,0.099,0.055,0.11,0.022,*0.143 ('<android.nfc.tech.BasicTagTechnology: byte[] transceive(byte[],boolean)>')
     1 5:ACCOUNT_ 5:ACCOUNT_       0.022,0,0.077,0.121,*0.143,0.088,0.033,0.132,0.066,0.11,0.055,0.099,0.011,0.044 ('<android.test.IsolatedContext$MockAccountManager: android.accounts.AccountManagerFuture getAuthToken(android.accounts.Account,java.lang.String,boolean,android.accounts.AccountManagerCallback,android.os.Handler)>')
     2 10:CONTACT 10:CONTACT       0.022,0,0.077,0.121,0.055,0.099,0.033,0.132,0.088,*0.143,0.066,0.11,0.011,0.044 ('<android.provider.ContactsContract$ProfileSyncState: byte[] get(android.content.ContentProviderClient,android.accounts.Account)>')
     3 12:SYSTEM_ 12:SYSTEM_       0.022,0.121,0.132,0.11,0,0.088,0.033,0.055,0.099,0.077,0.066,*0.143,0.011,0.044 ('<com.android.internal.telephony.gsm.GSMPhone: void getSmscAddress(android.os.Message)>')
     4 3:LOCATION 3:LOCATION       0.033,0.022,*0.143,0.132,0.011,0.099,0.044,0.066,0.11,0.088,0.077,0.121,0,0.055 ('<android.telephony.TelephonyManager: android.telephony.CellLocation getCellLocation()>')
     5 6:FILE_INF 6:FILE_INF       0.033,0.011,0.088,0.132,0,*0.143,0.044,0.066,0.099,0.11,0.077,0.121,0.022,0.055 ('<com.android.providers.downloads.DownloadInfo$Reader: com.android.providers.downloads.DownloadInfo newDownloadInfo(android.content.Context,com.android.providers.downloads.SystemFacade)>')
     6     14:NFC     14:NFC       0.033,0.011,0.077,0.132,0,0.11,0.044,0.055,0.088,0.099,0.066,0.121,0.022,*0.143 ('<android.nfc.INfcAdapterExtras$Stub$Proxy: int getCardEmulationRoute(java.lang.String)>')
     1 5:ACCOUNT_ 5:ACCOUNT_       0.033,0.011,0.088,0.132,*0.143,0.099,0.044,0.11,0.077,0.066,0,0.121,0.022,0.055 ('<android.accounts.AccountManagerService: android.accounts.Account[] getAccounts(java.lang.String)>')
     2 10:CONTACT 4:NETWORK_   +   0.033,0.022,0.11,*0.143,0.011,0.099,0.044,0.055,0.121,0.088,0,0.132,0.077,0.066 ('<com.android.vcard.VCardProperty: java.util.List getValueList()>')
     3 12:SYSTEM_ 12:SYSTEM_       0.033,0.121,0.132,0.11,0.011,0.088,0.044,0.055,0.099,0.077,0,*0.143,0.022,0.066 ('<com.android.internal.telephony.PhoneBase: void getSmscAddress(android.os.Message)>')
     4 3:LOCATION 3:LOCATION       0.033,0.044,*0.143,0.132,0.011,0.099,0.066,0.055,0.121,0.088,0,0.11,0.022,0.077 ('<com.android.server.LocationManagerService: java.lang.String getBestProvider(android.location.Criteria,boolean)>')
     5 6:FILE_INF 6:FILE_INF       0.044,0.022,0.099,0.132,0.011,*0.143,0.055,0.066,0.11,0.088,0,0.121,0.033,0.077 ('<com.android.providers.downloads.DownloadInfo$Reader: com.android.providers.downloads.DownloadInfo newDownloadInfo(android.content.Context,com.android.providers.downloads.SystemFacade)>')
     6 11:CALENDA 4:NETWORK_   +   0.044,0.022,0.099,*0.143,0.011,0.121,0.055,0.066,0.11,0.088,0,0.132,0.033,0.077 ('<android.provider.CalendarContract$Instances: android.database.Cursor query(android.content.ContentResolver,java.lang.String[],long,long)>')
     1 4:NETWORK_ 4:NETWORK_       0,0.022,0.088,*0.143,0.011,0.099,0.033,0.044,0.11,0.121,0.077,0.132,0.066,0.055 ('<org.apache.harmony.xml.dom.InnerNodeImpl: void getElementsByTagName(org.apache.harmony.xml.dom.NodeListImpl,java.lang.String)>')
     2 10:CONTACT 10:CONTACT       0,0.022,0.088,0.132,0.011,0.121,0.044,0.055,0.099,*0.143,0.077,0.11,0.033,0.066 ('<com.android.contacts.list.ProfileAndContactsLoader: android.database.Cursor loadInBackground()>')
     3 12:SYSTEM_ 4:NETWORK_   +   0,0.022,0.088,*0.143,0.011,0.099,0.033,0.044,0.11,0.121,0.077,0.132,0.066,0.055 ('<org.apache.harmony.xnet.provider.jsse.SSLSocketFactoryImpl: java.lang.String[] getDefaultCipherSuites()>')
     4 3:LOCATION 12:SYSTEM_   +   0,0.132,0.077,0.121,0.011,0.099,0.033,0.044,0.11,0.088,0.066,*0.143,0.022,0.055 ('<com.android.internal.telephony.PhoneBase: void getPreferredNetworkType(android.os.Message)>')
     5 6:FILE_INF 6:FILE_INF       0,0.022,0.088,0.132,0.011,*0.143,0.044,0.055,0.099,0.11,0.077,0.121,0.033,0.066 ('<com.android.providers.downloads.DownloadInfo$Reader: com.android.providers.downloads.DownloadInfo newDownloadInfo(android.content.Context,com.android.providers.downloads.SystemFacade)>')
     6 1:NO_CATEG 10:CONTACT   +   0,0.022,0.088,0.121,0.011,0.11,0.044,0.055,0.132,*0.143,0.077,0.099,0.033,0.066 ('<com.android.mms.util.Recycler$MmsRecycler: android.database.Cursor getAllThreads(android.content.Context)>')
     1 4:NETWORK_ 12:SYSTEM_   +   0.033,0.011,0.099,0.132,0.022,0.121,0.055,0.044,0.088,0.11,0.077,*0.143,0,0.066 ('<com.android.server.ConnectivityService: android.net.LinkProperties getLinkProperties(int)>')
     2 10:CONTACT 10:CONTACT       0.022,0.011,0.077,0.11,0.044,0.121,0.033,0.132,0.088,*0.143,0.066,0.099,0,0.055 ('<android.provider.ContactsContract$ProfileSyncState: byte[] get(android.content.ContentProviderClient,android.accounts.Account)>')
     3 12:SYSTEM_ 12:SYSTEM_       0.033,0.022,0.099,0.132,0.011,0.088,0.055,0.044,0.11,0.121,0.077,*0.143,0,0.066 ('<gov.nist.javax.sip.SipStackImpl: java.lang.String[] getEnabledCipherSuites()>')
     4 3:LOCATION 3:LOCATION       0.033,0.022,*0.143,0.121,0.011,0.132,0.055,0.044,0.088,0.099,0.077,0.11,0,0.066 ('<com.android.server.location.LocationBasedCountryDetector: android.location.Country detectCountry()>')
     5 8:SYNCHRON 8:SYNCHRON       0.022,0.011,0.077,0.11,0.044,0.121,0.033,*0.143,0.088,0.132,0.066,0.099,0,0.055 ('<android.content.ContentResolver: java.util.List getPeriodicSyncs(android.accounts.Account,java.lang.String)>')
     6 13:BROWSER 4:NETWORK_   +   0.033,0.022,0.099,*0.143,0.011,0.088,0.055,0.044,0.11,0.121,0.077,0.132,0,0.066 ('<com.android.browser.provider.BrowserProvider2: int getUrlCount(android.database.sqlite.SQLiteDatabase,java.lang.String,java.lang.String)>')
     1 4:NETWORK_ 12:SYSTEM_   +   0.033,0,0.11,0.132,0.011,0.088,0.044,0.022,0.099,0.121,0.077,*0.143,0.066,0.055 ('<com.android.server.NetworkManagementService: android.net.NetworkStats getNetworkStatsTethering(java.lang.String[])>')
     2 10:CONTACT 10:CONTACT       0.044,0,0.088,0.132,0.011,0.121,0.055,0.033,0.099,*0.143,0.077,0.11,0.022,0.066 ('<com.android.contacts.list.ProfileAndContactsLoader: android.database.Cursor loadInBackground()>')
     3 12:SYSTEM_ 12:SYSTEM_       0.033,0.077,0.132,0.121,0,0.099,0.044,0.022,0.11,0.088,0.066,*0.143,0.011,0.055 ('<com.android.internal.telephony.sip.SipPhone: void getSmscAddress(android.os.Message)>')
     4 2:UNIQUE_I 12:SYSTEM_   +   0.033,0.132,0.11,0.11,0,0.088,0.044,0.022,0.11,0.077,0.066,*0.143,0.011,0.055 ('<com.android.internal.telephony.PhoneSubInfo: java.lang.String getSubscriberId()>')
     5 8:SYNCHRON 8:SYNCHRON       0.022,0,0.077,0.132,0.044,0.11,0.033,*0.143,0.088,0.121,0.066,0.099,0.011,0.055 ('<android.content.ContentResolver: android.content.SyncStatusInfo getSyncStatus(android.accounts.Account,java.lang.String)>')
     1 4:NETWORK_ 4:NETWORK_       0.033,0,0.099,*0.143,0.022,0.132,0.055,0.044,0.088,0.11,0.077,0.121,0.011,0.066 ('<android.net.wifi.IWifiManager$Stub$Proxy: android.net.wifi.WifiInfo getConnectionInfo()>')
     2 10:CONTACT 4:NETWORK_   +   0.099,0,0.088,*0.143,0.011,0.077,0.033,0.022,0.121,0.132,0.066,0.11,0.055,0.044 ('<com.android.mms.data.ContactList: com.android.mms.data.ContactList getByNumbers(java.lang.String,boolean,boolean)>')
     3 12:SYSTEM_ 12:SYSTEM_       0.022,0.121,0.132,0.11,0,0.088,0.044,0.033,0.099,0.077,0.066,*0.143,0.011,0.055 ('<com.android.internal.telephony.cdma.CDMALTEPhone: void getSmscAddress(android.os.Message)>')
     4 2:UNIQUE_I 2:UNIQUE_I       0.022,*0.143,0.11,0.132,0,0.088,0.044,0.033,0.099,0.077,0.066,0.121,0.011,0.055 ('<com.android.internal.telephony.IPhoneSubInfo$Stub$Proxy: java.lang.String getVoiceMailNumber()>')
     5 8:SYNCHRON 8:SYNCHRON       0.022,0,0.077,0.132,0.044,0.11,0.033,*0.143,0.088,0.121,0.066,0.099,0.011,0.055 ('<android.test.mock.MockContentResolver: android.content.SyncStatusInfo getSyncStatus(android.accounts.Account,java.lang.String)>')

Class details: === Detailed Accuracy By Class ===

               TP Rate   FP Rate   Precision   Recall  F-Measure   ROC Area  Class
                 0         0          0         0         0          0.044    NO_CATEGORY
                 0.5       0          1         0.5       0.667      0.996    UNIQUE_IDENTIFIER
                 0.75      0          1         0.75      0.857      0.875    LOCATION_INFORMATION
                 0.333     0.135      0.222     0.333     0.267      0.721    NETWORK_INFORMATION
                 1         0          1         1         1          1        ACCOUNT_INFORMATION
                 1         0          1         1         1          1        FILE_INFORMATION
                 1         0          1         1         1          1        BLUETOOTH_INFORMATION
                 1         0          1         1         1          1        SYNCHRONIZATION_DATA
                 0         0          0         0         0          0.036    SMS_MMS
                 0.75      0.02       0.857     0.75      0.8        0.89     CONTACT_INFORMATION
                 0         0          0         0         0          0.044    CALENDAR_INFORMATION
                 0.8       0.167      0.5       0.8       0.615      0.89     SYSTEM_SETTINGS
                 0         0          0         0         0          0.079    BROWSER_INFORMATION
                 1         0          1         1         1          1        NFC
Weighted Avg.    0.724     0.045      0.727     0.724     0.713      0.837

Record	Source	Sink	NN
Time to categorize sources: 189066 ms
We have a set of 6788 sources and sinks.
Running category classifier on 105 instances with 269 attributes...
 inst#     actual  predicted error distribution (id)
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.011,0.022,0.066,0.121,0.088,0,0.033,0.077,0.099,*0.143,0.044,0.11 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.11,0.132,0.033,0.077,0.044,0.099,0.088,0,0.011,0.055,0.121,0.066,0.022,*0.143 ('<com.android.internal.telephony.sip.SipPhoneBase: void setCdmaSubscription(int,android.os.Message)>')
     3 14:SYSTEM_ 14:SYSTEM_       0.099,0.099,0.022,0.055,0.044,0.099,0.077,0,0.011,0.121,0.132,0.066,0.033,*0.143 ('<com.android.internal.telephony.sip.SipPhoneBase: void setLine1Number(java.lang.String,java.lang.String,android.os.Message)>')
     4 5:BLUETOOT 5:BLUETOOT       0.132,0.055,0.011,0.022,*0.143,0.121,0.088,0,0.033,0.066,0.099,0.077,0.044,0.11 ('<android.bluetooth.IBluetoothHeadset$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     5 11:SMS_MMS 11:SMS_MMS       0.132,0.066,0.011,0.022,0.055,0.121,0.099,0,0.033,0.077,*0.143,0.088,0.044,0.11 ('<com.android.mms.transaction.Transaction: byte[] sendPdu(long,byte[],java.lang.String)>')
     6 11:SMS_MMS 11:SMS_MMS       0.099,0.099,0.011,0.044,0.055,0.099,0.077,0,0.022,0.121,*0.143,0.066,0.033,0.132 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     7 11:SMS_MMS 11:SMS_MMS       0.099,0.099,0.011,0.044,0.055,0.099,0.077,0,0.022,0.121,*0.143,0.066,0.033,0.132 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
